carid,pushPrice,update_price,barging_times,barging_price,transcycle,pushDate_year,pushDate_month,pushDate_day,barging_times_pushPrice_max,barging_times_pushPrice_min,barging_times_pushPrice_median,barging_times_pushPrice_sum,barging_times_pushPrice_mad,pushDate_year_pushPrice_max,pushDate_year_pushPrice_min,pushDate_year_pushPrice_median,pushDate_year_pushPrice_sum,pushDate_year_pushPrice_mad,pushDate_month_pushPrice_max,pushDate_month_pushPrice_min,pushDate_month_pushPrice_median,pushDate_month_pushPrice_sum,pushDate_month_pushPrice_mad,pushDate_day_pushPrice_max,pushDate_day_pushPrice_min,pushDate_day_pushPrice_median,pushDate_day_pushPrice_sum,pushDate_day_pushPrice_mad
102,6.0,0.0,0.0,0.0,27,2021,5,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
18985,18.8,1.0,1.0,0.3999999999999986,3,2021,7,22,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,84.3,0.9,8.98,3572.4397000000035,9.578336190695888
10879,6.58,0.0,0.0,0.0,4,2020,12,20,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,184.3,0.45,9.8,4333.379500000004,8.986925702393341
46292,5.18,0.0,0.0,0.0,3,2020,6,12,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,158.0,0.3,10.5,4123.654500000006,9.596865451133208
6789,11.5,4.0,4.0,2.0,3,2020,5,7,44.5,0.3,10.9,1029.5386999999998,6.896382156249999,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,60.0,0.95,8.75,3062.677500000004,7.17480414084022
18148,28.6,0.0,0.0,0.0,57,2021,4,17,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,87.0,0.15,9.59,3228.6596000000036,7.8046282304
3753,7.98,0.0,0.0,0.0,42,2021,6,22,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,84.3,0.9,8.98,3572.4397000000035,9.578336190695888
14619,9.79,1.0,1.0,0.20000000000000107,13,2020,8,24,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,82.5,0.45,8.8,3535.859500000003,7.376838747486356
68912,15.5,0.0,0.0,0.0,6,2020,9,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,658.0,0.7,9.8,8966.158899999993,11.552976194220376,82.5,0.45,8.8,3535.859500000003,7.376838747486356
43936,5.98,0.0,0.0,0.0,5,2020,6,23,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,77.0,0.19,9.05,3548.919500000002,8.764984868572084
2846,6.88,0.0,0.0,0.0,1,2020,7,23,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,77.0,0.19,9.05,3548.919500000002,8.764984868572084
20998,21.98,1.0,1.0,0.8200000000000003,8,2021,4,15,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
1484,13.3,0.0,0.0,0.0,72,2021,7,10,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,88.88,0.4,10.6,4175.989500000002,9.007438553739705
27668,4.38,0.0,0.0,0.0,50,2021,1,8,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,93.6,0.8,9.99,3334.8495000000044,8.645095762920226
615,21.765,0.0,0.0,0.0,110,2021,6,1,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,58.0,0.6,9.415,2199.7648000000017,7.657611414982164
22841,5.8,0.0,0.0,0.0,0,2021,4,28,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,83.3,0.69,8.6,3492.1700000000037,9.235184905660379
31081,2.63,0.0,0.0,0.0,3,2020,11,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
21984,4.0,0.0,0.0,0.0,3,2020,7,28,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,83.3,0.69,8.6,3492.1700000000037,9.235184905660379
1456,8.9,1.0,1.0,0.4800000000000004,0,2021,6,10,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,88.88,0.4,10.6,4175.989500000002,9.007438553739705
35868,0.88,0.0,0.0,0.0,3,2021,7,15,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
65567,12.8,1.0,1.0,0.3999999999999986,2,2020,7,3,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,78.88,0.3,8.97995,3106.389300000003,8.670958011347313
43462,10.0,0.0,0.0,0.0,9,2020,8,13,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,88.5,0.7,9.34,3850.559700000005,8.475842875148633
71159,26.8,0.0,0.0,0.0,13,2021,4,1,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,58.0,0.6,9.415,2199.7648000000017,7.657611414982164
40970,12.7,0.0,0.0,0.0,6,2021,3,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,108.0,0.45,9.0,9436.379300000002,9.017434442428256,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
68520,9.0,0.0,0.0,0.0,7,2021,3,2,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,108.0,0.45,9.0,9436.379300000002,9.017434442428256,81.8,0.1,9.74,2748.4694000000013,7.392282697178792
186,6.2,0.0,0.0,0.0,35,2021,6,17,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,87.0,0.15,9.59,3228.6596000000036,7.8046282304
71767,8.98,0.0,0.0,0.0,27,2021,1,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,82.5,0.45,8.8,3535.859500000003,7.376838747486356
48141,3.58,0.0,0.0,0.0,1,2020,8,22,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,84.3,0.9,8.98,3572.4397000000035,9.578336190695888
35785,3.25,1.0,1.0,0.20000000000000018,77,2020,8,27,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,108.0,0.97,9.6,3792.3831000000064,8.840538409078802
28149,2.8,0.0,0.0,0.0,13,2021,5,15,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
40960,2.1,1.0,1.0,0.19999999999999973,9,2020,1,10,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,90.88,0.88,8.8,6093.14930000001,7.741405941012186,88.88,0.4,10.6,4175.989500000002,9.007438553739705
30093,6.1,0.0,0.0,0.0,19,2021,4,22,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,84.3,0.9,8.98,3572.4397000000035,9.578336190695888
16527,2.3,0.0,0.0,0.0,3,2020,9,7,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,658.0,0.7,9.8,8966.158899999993,11.552976194220376,60.0,0.95,8.75,3062.677500000004,7.17480414084022
66703,22.98,2.0,2.0,0.8999999999999986,1,2021,1,27,78.5,0.5,10.8,7970.618199999999,7.633546552668057,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,108.0,0.97,9.6,3792.3831000000064,8.840538409078802
44580,62.0,1.0,1.0,0.5,2,2020,10,10,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,88.88,0.4,10.6,4175.989500000002,9.007438553739705
47286,27.98,2.0,2.0,0.8200000000000003,7,2021,4,16,78.5,0.5,10.8,7970.618199999999,7.633546552668057,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,176.0,0.3,7.94,2913.5594000000015,9.927865743801652
49798,30.8,1.0,1.0,1.9999999999999964,2,2020,6,26,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,62.9,0.45,8.739999999999998,3304.1597000000006,7.982868141643711
10295,23.6,0.0,0.0,0.0,36,2020,5,25,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,80.0,0.7,8.97995,3745.964600000003,8.336713319830245
845,8.55,0.0,0.0,0.0,28,2021,5,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
1452,3.5,0.0,0.0,0.0,3,2021,6,10,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,88.88,0.4,10.6,4175.989500000002,9.007438553739705
1527,6.8,0.0,0.0,0.0,15,2021,7,1,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,58.0,0.6,9.415,2199.7648000000017,7.657611414982164
60675,8.9799,3.0,3.0,0.8201,9,2020,8,11,91.0,0.3,10.8,3418.279100000002,9.928268611570246,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
14479,6.2,1.0,1.0,0.2999999999999998,3,2020,7,24,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,82.5,0.45,8.8,3535.859500000003,7.376838747486356
52638,0.6,1.0,1.0,0.09999999999999998,2,2021,4,4,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,155.7,0.3,9.05,3525.4599000000026,10.599896188865765
20945,20.3,1.0,1.0,1.6999999999999993,9,2020,12,5,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,210.0,0.78,10.5,4270.2715000000035,11.820361806589657
65698,60.0,1.0,1.0,1.7999999999999972,29,2020,8,13,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,88.5,0.7,9.34,3850.559700000005,8.475842875148633
11718,5.3,0.0,0.0,0.0,18,2021,1,15,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
33280,8.98,0.0,0.0,0.0,14,2021,5,3,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,78.88,0.3,8.97995,3106.389300000003,8.670958011347313
15818,8.55,0.0,0.0,0.0,22,2020,12,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,280.0,0.4,8.34,3644.729500000005,9.543332367149759
52412,7.28,3.0,3.0,0.7199999999999998,38,2020,7,2,91.0,0.3,10.8,3418.279100000002,9.928268611570246,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,81.8,0.1,9.74,2748.4694000000013,7.392282697178792
56693,7.68,0.0,0.0,0.0,15,2021,7,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,82.5,0.45,8.8,3535.859500000003,7.376838747486356
59531,25.6,1.0,1.0,1.3999999999999986,35,2020,4,6,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,119.0,0.3,9.9,12072.94439999996,8.841058199147682,280.0,0.4,8.34,3644.729500000005,9.543332367149759
27418,14.38,0.0,0.0,0.0,49,2020,9,13,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,658.0,0.7,9.8,8966.158899999993,11.552976194220376,88.5,0.7,9.34,3850.559700000005,8.475842875148633
39196,2.5,0.0,0.0,0.0,7,2020,9,22,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,658.0,0.7,9.8,8966.158899999993,11.552976194220376,84.3,0.9,8.98,3572.4397000000035,9.578336190695888
11729,15.68,2.0,2.0,0.6000000000000014,1,2020,10,6,78.5,0.5,10.8,7970.618199999999,7.633546552668057,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,280.0,0.4,8.34,3644.729500000005,9.543332367149759
39695,5.6,0.0,0.0,0.0,4,2020,11,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
36539,12.8,0.0,0.0,0.0,228,2020,6,19,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,119.0,0.3,8.6,3705.2295000000017,8.962729031452508
45125,35.88,0.0,0.0,0.0,6,2021,3,3,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,108.0,0.45,9.0,9436.379300000002,9.017434442428256,78.88,0.3,8.97995,3106.389300000003,8.670958011347313
8280,18.2,0.0,0.0,0.0,16,2020,10,3,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,78.88,0.3,8.97995,3106.389300000003,8.670958011347313
29584,7.5,0.0,0.0,0.0,4,2020,10,16,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,176.0,0.3,7.94,2913.5594000000015,9.927865743801652
58337,5.9,0.0,0.0,0.0,1,2021,7,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,82.5,0.45,8.8,3535.859500000003,7.376838747486356
57600,9.8,0.0,0.0,0.0,8,2021,7,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
297,0.7,0.0,0.0,0.0,5,2021,7,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,280.0,0.4,8.34,3644.729500000005,9.543332367149759
40734,9.38,0.0,0.0,0.0,2,2020,11,29,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,57.8,0.26,8.79,3321.2346000000016,7.663585759634662
15660,3.0,0.0,0.0,0.0,1,2020,11,27,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,108.0,0.97,9.6,3792.3831000000064,8.840538409078802
64107,9.8,2.0,2.0,0.6999999999999993,2,2020,12,29,78.5,0.5,10.8,7970.618199999999,7.633546552668057,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,57.8,0.26,8.79,3321.2346000000016,7.663585759634662
56987,2.55,0.0,0.0,0.0,10,2021,6,29,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,57.8,0.26,8.79,3321.2346000000016,7.663585759634662
67457,14.5,0.0,0.0,0.0,11,2020,6,18,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,56.8,0.65,9.4,3796.5598000000014,7.542528612738512
23383,10.8,0.0,0.0,0.0,3,2021,1,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,280.0,0.4,8.34,3644.729500000005,9.543332367149759
1210,3.88,0.0,0.0,0.0,7,2021,6,18,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,56.8,0.65,9.4,3796.5598000000014,7.542528612738512
35756,9.0,1.0,1.0,0.1999999999999993,4,2021,3,11,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,108.0,0.45,9.0,9436.379300000002,9.017434442428256,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
52896,17.8,0.0,0.0,0.0,4,2020,10,9,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,90.88,0.5,9.5,3652.2696000000024,8.044096287879736
34653,35.0,0.0,0.0,0.0,36,2020,1,15,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,90.88,0.88,8.8,6093.14930000001,7.741405941012186,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
16419,7.8,0.0,0.0,0.0,15,2021,4,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
2244,4.78,1.0,1.0,0.20000000000000018,18,2021,3,3,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,108.0,0.45,9.0,9436.379300000002,9.017434442428256,78.88,0.3,8.97995,3106.389300000003,8.670958011347313
71998,9.18,1.0,1.0,0.41999999999999993,6,2020,12,29,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,57.8,0.26,8.79,3321.2346000000016,7.663585759634662
52936,22.0,3.0,3.0,1.8999999999999986,27,2021,2,5,91.0,0.3,10.8,3418.279100000002,9.928268611570246,210.0,0.1,8.7,39574.98980000011,8.026246231497964,184.3,0.45,9.6,3550.6798000000035,8.206991487044021,210.0,0.78,10.5,4270.2715000000035,11.820361806589657
35640,8.5,0.0,0.0,0.0,3,2020,10,31,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,95.5,0.56,9.46,1845.3898000000008,8.13025923028021
46502,4.3,0.0,0.0,0.0,24,2020,5,3,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,78.88,0.3,8.97995,3106.389300000003,8.670958011347313
518,3.4,1.0,1.0,2.4,0,2021,7,10,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,88.88,0.4,10.6,4175.989500000002,9.007438553739705
49467,3.3,0.0,0.0,0.0,28,2020,8,9,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,90.88,0.5,9.5,3652.2696000000024,8.044096287879736
17881,15.2,3.0,3.0,0.9800000000000004,5,2021,1,13,91.0,0.3,10.8,3418.279100000002,9.928268611570246,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,88.5,0.7,9.34,3850.559700000005,8.475842875148633
5773,4.28,0.0,0.0,0.0,9,2020,10,25,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,80.0,0.7,8.97995,3745.964600000003,8.336713319830245
70155,19.98,0.0,0.0,0.0,23,2020,8,9,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,90.88,0.5,9.5,3652.2696000000024,8.044096287879736
11960,3.2,0.0,0.0,0.0,3,2021,1,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,82.5,0.45,8.8,3535.859500000003,7.376838747486356
7364,8.58,0.0,0.0,0.0,3,2021,7,17,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,87.0,0.15,9.59,3228.6596000000036,7.8046282304
16374,13.4,0.0,0.0,0.0,20,2020,4,14,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,119.0,0.3,9.9,12072.94439999996,8.841058199147682,658.0,0.5,10.48,4304.129800000002,11.59799062407945
52772,9.97,1.0,1.0,0.5299999999999994,2,2020,4,20,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,119.0,0.3,9.9,12072.94439999996,8.841058199147682,184.3,0.45,9.8,4333.379500000004,8.986925702393341
18357,11.0,0.0,0.0,0.0,16,2020,12,18,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,56.8,0.65,9.4,3796.5598000000014,7.542528612738512
73645,2.4,0.0,0.0,0.0,5,2020,6,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,280.0,0.4,8.34,3644.729500000005,9.543332367149759
12945,36.8,0.0,0.0,0.0,36,2020,5,23,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,77.0,0.19,9.05,3548.919500000002,8.764984868572084
61771,7.6,0.0,0.0,0.0,12,2021,5,25,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,80.0,0.7,8.97995,3745.964600000003,8.336713319830245
35571,6.1,4.0,4.0,0.7000000000000002,0,2020,9,13,44.5,0.3,10.9,1029.5386999999998,6.896382156249999,658.0,0.26,9.6,67311.85020000084,9.242330573739086,658.0,0.7,9.8,8966.158899999993,11.552976194220376,88.5,0.7,9.34,3850.559700000005,8.475842875148633
23051,21.3,0.0,0.0,0.0,15,2020,6,17,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,87.0,0.15,9.59,3228.6596000000036,7.8046282304
3607,5.68,0.0,0.0,0.0,5,2020,4,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,119.0,0.3,9.9,12072.94439999996,8.841058199147682,82.5,0.45,8.8,3535.859500000003,7.376838747486356
62603,18.88,0.0,0.0,0.0,9,2020,3,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.45,9.0,9436.379300000002,9.017434442428256,82.5,0.45,8.8,3535.859500000003,7.376838747486356
